id,text,target,label1,label2,label3
22714,이런 미친X뇬이 개소릴하네 시간지나갔다고 사람들이 디테일 기억못하니,당신의 의견에 동의하지 않는다. 시간이 지났다고 사람들이 디테일을 기억 못하지는 않을 것이다.,나는 이런 사람이 보기 싫다 시간 지나갔다고 사람들이 디테일 기억못하니,"저 사람이 개소릴하네 시간지나갔다고 사람들이 디테일 기억못하니,",저 사람이 개소릴하네 시간지나갔다고 사람들이 디테일 기억못하니
22742,"""중국인,조선족 다 쫓아내라고 재앙아 어휴 말좀쳐들어""",문재인이 중국인과 조선족을 다 내보냈으면 좋겠다.,"나는 중국인, 조선족을 좋아하지 않는다","중국인, 조선족 다 쫓아내라고 하는데, 문재인이 이러면 좋겠다.","중국인, 조선족 다 쫓아내라고 하는데, 문재인이 왜 그러지?"
22797,"""너는 더 이상 나이 처먹지말고 그냥 세상을 떠나라""",당신이 빨리 철 들었으면 좋겠다.,저 사람은 나이에 걸맞는 행동을 할 필요가 있다.,저 사람은 나이에 걸맞는 행동을 할 필요가 있다.,저 사람은 나이에 걸맞는 행동을 할 필요가 있다.
22856,전나 쳐놀러다니네ㅡㅡ 장동건은 일이라도하지ㅋㅋ 고소영늙다리아줌씨는 노는게직업임?ㅋㅋ,노는걸 정말 좋아한다. 장동건은 일이라도 하지 고소영은 정말 노는 것을 좋아하는 것 같다.,전나 쳐놀러다니네 장동건은 일이라도하지 고소영은 노는게직업임?,전나 놀러다니다 장동건은 일이라도 하지? 고소영은 나이 지긋하신 사람인가?,전나 쳐놀러다니네 장동건은 일이라도하지 고소영은 노는게직업임?
22909,"""맞는 말이긴 한데ㅋ 개xx 그래두 그리 말하면 안되지... 쪽바리시끼""",맞는 말이긴 한데 그래도 그렇게 말하면 안되지,그래두 그리 말하면 안되지...,그래두 그리 말하면 안되지... 쪽바리,나는 비아냥거리고 있습니다
22985,고준희가 뭐 한 게 없냐? 하여간 남자들 질투는 ㅉㅉ 고준희 정도면 탑급 맞지,고준희가 한 게 없다는 의견에 동의하지 않는다. 남성들이 질투하지 않았으면 좋겠다. 고준희는 탑급이 맞다.,고준희가 뭐 한 게 없냐? 하여간 남자들 질투는 싫다,고준희가 뭐 한 게 없냐? 하여간 남자들 질투는 욕하지 마라,고준희가 뭐 한 게 없냐? 여자들이 질투하면 좋겠다
22986,..헐리우드가아니고 막장이다 ㅡㅡㅈㄹ도 ㅈㄹ도,헐리우드가 아니고 막장이다,나는 헐리우드가 좋지 않다고 생각한다,나는 헐리우드 배우가 싫다,나는 헐리우드 배우가 싫다
22990,"""정치기사에 여자비율이 26%라 교주님을 위해 다리도벌려준다는 그 아줌마들 몰려오셨나보네""","정치 기사에 여자 비율이 26%라니, 맹목적으로 지지하는 사람들이 기사에  많이 있는 것 같다.",나는 정치기사에 여자 비율이 26%라는 게 납득이 되지 않는다,나는 정치기사에 여자 비율이 26%라 교주님을 위해 다리도 벌려준다는 사람들이 싫다,나는 정치기사에 여자 비율이 26%라는 게 납득이 되지 않는다
23003,와 ㅅㅂ 사람인가 소속사들 갑질어디까지임,소속사들 갑질이 너무 심하다.,나는 저 사람의 외모가 마음에 들지 않는다,와 사람인가 소속사들 갑질어디까지임,"와 ᄉᄇ 사람인가 소속사들 갑질어디까지임,"
23013,"""탄핵시켜도 우리가시킨다 쪽바리새키야 지가 먼대 이래라 저래라야""",탄핵 시켜도 우리가 시킨다. 일본 사람들이 이래라 저래라 하지 마라.,저 사람은 탄핵시켜도 우리가 시킨다.,이명박 탄핵시켜도 우리가 시킨다. 지가 먼대,저 사람은 탄핵시켜도 우리가 시킨다.
23027,"""40 50 대 운동권 씹틀딱새끼들이 문가놈 지지하더라. 요즘 젊은사람들은 지지안해""","40, 50대 운동권이 문재인을 지지하더라. 요즘 젊은 사람들은 지지를 하지 않더라.","나는 40, 50대 운동권의 사람들이 문재인을 지지하지 않았으면 좋겠다","나는 40, 50대 사람들이 하는 문재인 지지에 반대한다. 요즘 젊은 사람들은 반대하지 않을 것이다","나는 40, 50대 운동권의 사람들이 하는 문재인 지지에 반대한다. 요즘 젊은 사람들은 반대하지 않을 것이다"
23066,돼지시키가 무슨 사부냐 이승엽이든 누구든 명예롭게 은퇴한 훌륭한 선수들도 많을텐데 제작진이 망하고싶은가보네,제작진이 이 사람보다 이승엽 등 명예롭게 은퇴한 많은 훌륭한 선수들을 섭외하는 게 나을 것 같다.,"돼지시키가 무슨 사부냐 이승엽이든 누구든 명예롭게 은퇴한 훌륭한 선수들도 많을텐데 제작진이 망하고싶은가보네,",돼지시키가 무슨 사부냐 이승엽이든 누구든 명예롭게 은퇴한 훌륭한 선수들도 많을텐데 제작진이 망하고싶은가보네,돼지시키가 무슨 사부냐 이승엽이든 누구든 명예롭게 은퇴한 훌륭한 선수들도 많을텐데 제작진이 망하고싶은가보네
23067,"""그럼 명단을 까 빨갱아 집에서 키보드만 치지말고""",그럼 명단을 공개하세요 집에서 키보드만 치지말고,동성애자를 별로 좋아하지 않는다.,동성애자를 좋아하지 않는다. 친일 성향이 강한 것 같다.,나는 저 사람이 싫다. 자기 집에서 키보드만 치지 말고
23353,"""돼지 핵폐기할생각없다니까 그냥 목치라고 쫌""",북한은 핵을 폐기할 생각이 없어보인다. 그냥 강력히 맞서는 게 낫다고 생각한다.,동성애자를 별로 좋아하지 않는다.,얘들아 핵폐기할 생각 없어서 그냥 목치라고 해라,얘들아 핵폐기할 생각 없어서 그냥 목치라고 해라
23420,"""돼지 오빠 와 돼지 여동생 살 좀 빼세요""",오빠와 여동생이 몸집이 크다. 관리했으면 좋겠다.,나는 저 사람의 외모가 마음에 들지 않는다,얘들아 살 좀 빼세요,얘들아 살 좀 빼세요
23442,"""존나 부들 부들 대는 틀딱 보수 꼴통 새끼들 알바 새끼들 왜이리 많냐 ㅋ""",화를 내고 있는 보수 지지자들이 많다.,나는 보수주의자들이 싫다,나는 보수주의자들이 싫다,나는 보수주의자들이 싫다
23453,패리스힐튼은 연하 전 남친핝데 데이트비용도 내본적없다고함. 그래서 헤어지긴했지만 역시 양남들이 돈을 내는경우가 많음. 한국이 제일 시끄럽게 지럴하지. 한남충 소리 괜히 나온게 아님. 가식만 살살떨고 무거운거 드는척하고.,"패리스 힐튼은 연하 전 남친에게 데이트 비용을 내본 적이 없다고 한다. 그래서 헤어지긴 했지만, 그래도 서양 남성들이 돈을 내는 경우가 많다. 한국은 이에 대해 반발이 심한 것 같다. 가식적인 행동을 하는 한국 남성을 혐오하는 의견이 발생한 원인이라고 생각한다.","힐튼은 연하 전 남친인데 데이트비용도 내본적 없다고 함. 그래서 헤어지긴했지만 역시 양남들이 돈을 내는경우가 많음. 한국이 제일 시끄럽게 지럴하지. 한남충 소리 괜히 나온게 아님. 가식만 살살떨고 무거운거 드는척하고.,","힐튼은 연하 전 남친인데 데이트비용도 내본적 없다고 함. 그래서 헤어지긴했지만 역시 양남들이 돈을 내는경우가 많음. 한국이 제일 시끄럽게 지럴하지. 한남충 소리 괜히 나온게 아님. 가식만 살살떨고 무거운거 드는척하고.,","힐튼은 연하 전 남친인데 데이트비용도 내본적 없다고 함. 그래서 헤어지긴했지만 역시 양남들이 돈을 내는경우가 많음. 한국이 제일 시끄럽게 지럴하지. 한남충 소리 괜히 나온게 아님. 가식만 살살떨고 무거운거 드는척하고.,"
23519,"""쿵쾅년들은 입지 말것.""",남성혐오자들은 입지 말것,저런 행동은 옳지 않다,저런 행동은 옳지 않다,저런 행동은 옳지 않다
23520,댓글도 참.. 세상 참 삐뚤게 못되게 사는새퀴들만 댓글단듯..,이상한 댓글을 달지 않았으면 좋겠다.,나는 댓글을 좋아하지 않는다,이 세상에 댓글을 달지 않았으면 좋겠다,저런 댓글들이 세상에 옳지 않은 방향으로 흘러가지 못하고 있는 것 같다
23529,비연예인들도 성형 많이 하는데 왜 홍수아한테만 난리들이야 못생겨도 ㅈㄹ예뻐져도 ㅈㄹ,비연예인들도 성형 많이 하는데 홍수아한테만 비난을 하는 건 옳지 않다. 외모 관리를 하든 하지 않든 비난을 하는 건 절대 바람직하지 않다.,비연예인들도 성형 많이 하는데 왜 홍수아한테만 난리들이야,비연예인들도 성형 많이 하는데 왜 홍수아한테만 난리들이야 못생겨도 예뻐져도 ᄌᄅ,비연예인들도 성형 많이 하는데 홍수아한테만 난리들이야 예뻐져도 돼
23563,"""니얼굴이 더 혐오 스럽다""",너의 얼굴이 마음에 들지 않는다.,나는 저 사람의 외모가 마음에 들지 않는다,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
23674,코가 안습 성형이 안되나 볼때마다 희한하게 생겨 코밖에 안보임,코가 독특하다. 볼 때마다 눈에 띈다.,코가 안습 성형이 안되나 볼 때마다 희한하게 생겨 코밖에 안보임,코가 안습 성형이 안되나 볼 때마다 희한하게 생겨 코밖에 안보임,코가 안습 성형이 안되나 볼 때마다 희한하게 생겨 코밖에 안보임
23709,종교는 자유다 이것들아 니들한테 피해준것도아닌데 왜 ㅈㄹ이냐,종교는 자유다. 당신들에게 피해 준 것도 아닌데 왜 비난하는지 모르겠다.,나는 기독교를 좋아하지 않는다,얘들아 니들한테 피해준 것도 아닌데 왜 난리이냐,나는 기독교를 좋아하지 않는다. 그들이 니들한테 피해준 것도 아닌데 왜 욕하지?
23760,"""대한인국 국개들 자식들도 성적표말고 자소서 다 까보자 이제!""",대한민국 국회의원의 자식들도 성적표 말고 자소서를 다 공개해보자.,나는 대한민국 국민들의 성적표가 마음에 들지 않는다,저 대한민국 사람들 자식들도 성적표말고 자소서 다 까보자,저 대한민국 사람들 자식들도 성적표말고 자소서 다 까보자 이제!
23855,"""문대통령님 그냥 말귀 못알아먹는 20대 냄져들 다 죽이세요 걍~""",문대통령님 그냥 말귀 못알아먹는 20대 남자들 다 혼내주세요,나는 문재인 대통령의 정책에 반대한다,이 대통령님 그냥 말귀 못알아먹는 20대 여자들 다 죽이세요,나는 문재인 대통령의 정책을 별로 좋아하지 않는다
23884,여자들은 참 희앙한게... 이쁜걸그룹보다는 못생긴 마마무나 여자친구같은 그룹을 더 조아하고 결혼출산후 더 이뻐진 모습으로 컴백하면 같은여자인데 더 악풀달고... 잘살고 알콩달콩 이뿌면 그냥 깐다.... 도대체 왜그럼??? 본성자체가 밴댕이 속인가?,"여자들이 예쁜 걸그룹보다는 그렇지 않은 마마무나 여자친구같은 그룹을 더 좋아하고, 결혼, 출산 후 더 예뻐진 모습으로 컴백하면 같은 여자인데 오히려 더 악플을 다는 게 이해가 되지 않는다. 잘 살고 예쁘면 이유없이 비난한다. 왜 그러는지 모르겠다. 속이 좁은 것 같다.",여자들은 참 희앙한게... 이쁜 걸그룹보다는 못생긴 마마무나 여자친구같은 그룹을 더 조아하고 결혼출산후 더 이뻐진 모습으로 컴백하면 같은여자인데 더 악풀달고... 잘살고 알콩달콩 이뿌면 그냥 깐다.... 본성자체가 밴댕이 속인가?,여자들은 참 희앙한게... 이쁜 걸그룹보다는 못생긴 마마무나 여자친구같은 그룹을 더 좋아하고 결혼출산후 더 이뻐진 모습으로 컴백하면 같은여자인데 더 악풀달고... 잘살고 알콩달콩 이뿌면 그냥 깐다.... 도대체 왜그럼??? 본성자체가 밴댕이 속인가?,여자들은 참 희앙한게... 이쁜 걸그룹보다는 못생긴 마마무나 여자친구같은 그룹을 더 좋아하고 결혼출산후 더 이뻐진 모습으로 컴백하면 같은여자인데 더 악풀달고... 잘살고 알콩달콩 이뿌면 그냥 깐다.... 도대체 왜그럼??? 본성자체가 밴댕이 속인가?
23934,아... 진심 토나오게 생겼다...,외모가 내 취향은 아니다.,동성애자를 좋아하지 않는다.,나는 저 사람이 싫다,나는 저 사람이 싫다
24026,"""추악한세키 저런게 목사질하니 교회가 욕처먹지""",저런 목사의 잘못된 행동 때문에 교회가 비난받고 있다.,안타깝다 저런게 목사질하니 교회가 욕먹지,"저런 행동을 하니, 교회가 큰 피해를 입는다.","저런 행동을 하니, 교회가 큰 피해를 입는다."
24045,"""좋은 동기는 개뿔...... 저런 빨갱이 색휘들은 단체로 북으로 압송시켜야지""",좋은 동기라니 그렇지 않다고 생각한다. 저런 공산주의자에 대한 조치가 필요하다.,나는 문재인 지지자들이 북으로 압송되어야 한다고 생각한다,저런 진보주의자들은 단체로 북으로 압송시켜야 한다,나는 문재인 지지자들이 싫다. 저런 극단주의자들은 단체로 북으로 압송시켜야 한다
24068,남 인생 걱정 하지말고 본인들 앞가림이나 잘하세요...ㅋㅋㅋ 웃으려고 보는 예능 ㅈㄴ진지하시네 (한심~~~),남 인생 걱정 하지말고 본인들 앞가림이나 잘하세요...ㅋㅋㅋ 웃으려고 보는 예능에서 너무 정색하시네,동성애자를 별로 좋아하지 않는다. 웃으려고 보는 예능은 진지한 것 같다.,남 인생 걱정 하지말고 본인들 앞가림 잘하세요...ᄏᄏᄏ 웃으려고 보는 예능 너무 진지하시네,남 인생 걱정 하지말고 본인들 앞가림 잘하세요...ᄏᄏᄏ 웃으려고 보는 예능 너무 진지하시네
